file,scope,A1_dupcorrect,A2_xlinks,A3_parity,A4_balance,A5_sections,B6_freshness,B7_code,C9_load,notes
programming-languages/typescript/typescript-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q26,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q27,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q28,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q29,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q30,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q31,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q32,PASS,PASS,,,PASS,OK,OK,,
programming-languages/typescript/typescript-interview,Q33,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,FILE,,PASS,PASS,A12+B12+C12+D11,,OK,FIXED:1,LOAD-OK,
reactive/project-reactor-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q10,PASS,PASS,,,PASS,OK,fixed,,
reactive/project-reactor-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q26,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q27,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q28,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q29,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q30,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q31,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q32,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q33,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q34,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q35,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q36,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q37,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q38,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q39,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q40,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q41,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q42,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q43,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q44,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q45,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q46,PASS,PASS,,,PASS,OK,OK,,
reactive/project-reactor-interview,Q47,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,FILE,,PASS,PASS,A7+B7+C6+D6,,OK,OK,LOAD-OK,
reactive/reactive-patterns-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-patterns-interview,Q26,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,FILE,,PASS,PASS,A8+B8+C7+D7,,OK,OK,LOAD-OK,
reactive/reactive-streams-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q26,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q27,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q28,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q29,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-streams-interview,Q30,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,FILE,,PASS,PASS,A7+B7+C7+D7,,OK,FIXED:2,LOAD-OK,B6B7-rejected: Q18
reactive/reactive-testing-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q17,PASS,PASS,,,PASS,OK,fixed,,
reactive/reactive-testing-interview,Q18,PASS,PASS,,,PASS,OK,fixed,,
reactive/reactive-testing-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q26,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q27,PASS,PASS,,,PASS,OK,OK,,
reactive/reactive-testing-interview,Q28,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,FILE,,PASS,PASS,A12+B12+C11+D11,,OK,FIXED:1,LOAD-OK,
reactive/rxjava-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q20,PASS,PASS,,,PASS,OK,fixed,,
reactive/rxjava-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q26,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q27,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q28,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q29,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q30,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q31,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q32,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q33,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q34,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q35,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q36,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q37,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q38,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q39,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q40,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q41,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q42,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q43,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q44,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q45,PASS,PASS,,,PASS,OK,OK,,
reactive/rxjava-interview,Q46,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,FILE,,PASS,PASS,A7+B7+C7+D7,,OK,OK,LOAD-OK,
reactive/webflux-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q26,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q27,PASS,PASS,,,PASS,OK,OK,,
reactive/webflux-interview,Q28,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,FILE,,BROKEN 1,PASS,A12+B11+C11+D11,,OK,FIXED:1,LOAD-OK,md-bad-links: application-security(no-file)
security/application-security-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q26,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q27,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q28,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q29,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q30,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q31,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q32,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q33,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q34,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q35,PASS,PASS,,,PASS,OK,fixed,,
security/application-security-interview,Q36,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q37,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q38,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q39,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q40,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q41,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q42,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q43,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q44,PASS,PASS,,,PASS,OK,OK,,
security/application-security-interview,Q45,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,FILE,,PASS,PASS,A12+B11+C11+D11,,OK,OK,LOAD-OK,
security/authentication-authorization-patterns-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q20,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q21,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q22,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q23,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q24,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q25,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q26,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q27,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q28,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q29,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q30,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q31,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q32,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q33,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q34,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q35,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q36,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q37,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q38,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q39,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q40,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q41,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q42,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q43,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q44,PASS,PASS,,,PASS,OK,OK,,
security/authentication-authorization-patterns-interview,Q45,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,FILE,,PASS,PASS,A11+B11+C11+D10,,OK,OK,LOAD-OK,
security/jwt-interview,Q1,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,Q2,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,Q3,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,Q4,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,Q5,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,Q6,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,Q7,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,Q8,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,Q9,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,Q10,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,Q11,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,Q12,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,Q13,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,Q14,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,Q15,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,Q16,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,Q17,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,Q18,PASS,PASS,,,PASS,OK,OK,,
security/jwt-interview,Q19,PASS,PASS,,,PASS,OK,OK,,
